"subj","block","runTrial","wav","syllable","speaker","correctanswer_tone","response","RT","condition","acc"
3105,4,151,"bu3-aN.wav","bu","a",3,1,0.565096799982712,"Easy",0
3105,4,152,"mi1-aN.wav","mi","a",1,4,0.410586599959061,"Easy",0
3105,4,153,"di4-iN.wav","di","i",4,4,0.39526250003837,"Easy",1
3105,4,154,"lu1-aN.wav","lu","a",1,2,0.581596999894828,"Easy",0
3105,4,155,"lu1-iN.wav","lu","i",1,2,1.33528980007395,"Easy",0
3105,4,156,"bu4-aN.wav","bu","a",4,1,0.531214399961755,"Easy",0
3105,4,157,"di3-aN.wav","di","a",3,1,0.439732299884781,"Easy",0
3105,4,158,"mi2-aN.wav","mi","a",2,2,0.536357900127769,"Easy",1
3105,4,159,"bu1-aN.wav","bu","a",1,2,0.300401200074703,"Easy",0
3105,4,160,"ma2-iN.wav","ma","i",2,1,0.544305199990049,"Easy",0
3105,5,161,"bu4-aN.wav","bu","a",4,2,1.21680509997532,"Easy",0
3105,5,162,"bu2-aN.wav","bu","a",2,2,0.244829900097102,"Easy",1
3105,5,163,"di4-iN.wav","di","i",4,4,1.00516619998962,"Easy",1
3105,5,164,"di2-aN.wav","di","a",2,2,0.34239500015974,"Easy",1
3105,5,165,"bu1-aN.wav","bu","a",1,1,1.02920289989561,"Easy",1
3105,5,166,"lu4-iN.wav","lu","i",4,1,0.337221800116822,"Easy",0
3105,5,167,"di4-aN.wav","di","a",4,4,0.693322099978104,"Easy",1
3105,5,168,"mi3-aN.wav","mi","a",3,3,0.515602999832481,"Easy",1
3105,5,169,"bu1-iN.wav","bu","i",1,4,7.95882489997894,"Easy",0
3105,5,170,"di3-iN.wav","di","i",3,3,0.328432299895212,"Easy",1
3105,5,171,"bu3-iN.wav","bu","i",3,3,0.446945699863136,"Easy",1
3105,5,172,"di2-iN.wav","di","i",2,4,9.70500029996037,"Easy",0
3105,5,173,"lu1-iN.wav","lu","i",1,4,7.77601310005412,"Easy",0
3105,5,174,"lu4-aN.wav","lu","a",4,1,3.88366119982675,"Easy",0
3105,5,175,"di1-iN.wav","di","i",1,4,0.445038300007582,"Easy",0
3105,5,176,"lu2-iN.wav","lu","i",2,2,0.33164140000008,"Easy",1
3105,5,177,"mi2-iN.wav","mi","i",2,2,0.52767249988392,"Easy",1
3105,5,178,"mi1-aN.wav","mi","a",1,1,0.949681600090116,"Easy",1
3105,5,179,"lu2-aN.wav","lu","a",2,2,3.16928560007364,"Easy",1
3105,5,180,"ma2-iN.wav","ma","i",2,2,1.01362370001152,"Easy",1
3105,5,181,"ma4-aN.wav","ma","a",4,1,2.65693070017733,"Easy",0
3105,5,182,"lu3-iN.wav","lu","i",3,3,0.385788999963552,"Easy",1
3105,5,183,"mi2-aN.wav","mi","a",2,1,0.499518099939451,"Easy",0
3105,5,184,"mi3-iN.wav","mi","i",3,3,1.18148770020343,"Easy",1
3105,5,185,"mi4-aN.wav","mi","a",4,1,0.880101699847728,"Easy",0
3105,5,186,"ma3-aN.wav","ma","a",3,1,0.361264299834147,"Easy",0
3105,5,187,"bu3-aN.wav","bu","a",3,1,0.355381000088528,"Easy",0
3105,5,188,"bu4-iN.wav","bu","i",4,4,0.736700299894437,"Easy",1
3105,5,189,"ma3-iN.wav","ma","i",3,2,2.27152949990705,"Easy",0
3105,5,190,"ma1-aN.wav","ma","a",1,1,1.51870910008438,"Easy",1
3105,5,191,"ma2-aN.wav","ma","a",2,2,0.226796299917623,"Easy",1
3105,5,192,"lu1-aN.wav","lu","a",1,4,0.29212630004622,"Easy",0
3105,5,193,"bu2-iN.wav","bu","i",2,2,0.323076700093225,"Easy",1
3105,5,194,"ma1-iN.wav","ma","i",1,4,0.368783100042492,"Easy",0
3105,5,195,"mi1-iN.wav","mi","i",1,4,0.869693200103939,"Easy",0
3105,5,196,"di1-aN.wav","di","a",1,2,3.3579832999967,"Easy",0
3105,5,197,"ma4-iN.wav","ma","i",4,1,2.26469380012713,"Easy",0
3105,5,198,"lu3-aN.wav","lu","a",3,1,1.09795809979551,"Easy",0
3105,5,199,"mi4-iN.wav","mi","i",4,1,0.335216699866578,"Easy",0
3105,5,200,"di3-aN.wav","di","a",3,2,0.413157799979672,"Easy",0
3106,1,1,"di1-iN.wav","di","i",1,1,1.23645500000566,"Hard",1
3106,1,2,"lu4-aN.wav","lu","a",4,2,0.966992999892682,"Hard",0
3106,1,3,"di4-aN.wav","di","a",4,2,0.403502700151876,"Hard",0
3106,1,4,"lu2-iN.wav","lu","i",2,2,0.570675000082701,"Hard",1
3106,1,5,"di3-aN.wav","di","a",3,3,0.713646899908781,"Hard",1
3106,1,6,"lu2-aN.wav","lu","a",2,4,0.679153699893504,"Hard",0
3106,1,7,"di1-aN.wav","di","a",1,4,0.749083400005475,"Hard",0
3106,1,8,"mi2-aN.wav","mi","a",2,4,0.657280699815601,"Hard",0
3106,1,9,"mi4-aN.wav","mi","a",4,3,0.685945499921218,"Hard",0
3106,1,10,"di3-iN.wav","di","i",3,1,0.770870000123978,"Hard",0
3106,1,11,"ma3-aN.wav","ma","a",3,1,0.536770900012925,"Hard",0
3106,1,12,"bu3-aN.wav","bu","a",3,3,1.03065940015949,"Hard",1
3106,1,13,"ma1-iN.wav","ma","i",1,4,2.04651440004818,"Hard",0
3106,1,14,"di2-aN.wav","di","a",2,3,0.279658299870789,"Hard",0
3106,1,15,"mi1-iN.wav","mi","i",1,1,0.639253200031817,"Hard",1
3106,1,16,"lu1-iN.wav","lu","i",1,2,0.720736100105569,"Hard",0
3106,1,17,"lu1-aN.wav","lu","a",1,2,1.67081489996053,"Hard",0
3106,1,18,"mi1-aN.wav","mi","a",1,2,0.561143199913204,"Hard",0
3106,1,19,"ma2-iN.wav","ma","i",2,2,0.573719500098377,"Hard",1
3106,1,20,"bu1-iN.wav","bu","i",1,1,0.472576499916613,"Hard",1
3106,1,21,"lu3-iN.wav","lu","i",3,2,0.533641800051555,"Hard",0
3106,1,22,"mi2-iN.wav","mi","i",2,1,0.643865199992433,"Hard",0
3106,1,23,"bu4-aN.wav","bu","a",4,3,0.533527199877426,"Hard",0
3106,1,24,"mi4-iN.wav","mi","i",4,4,1.06772590009496,"Hard",1
3106,1,25,"ma3-iN.wav","ma","i",3,2,0.498584999935701,"Hard",0
3106,1,26,"mi3-iN.wav","mi","i",3,3,0.441043500090018,"Hard",1
3106,1,27,"ma2-aN.wav","ma","a",2,3,0.423775699920952,"Hard",0
3106,1,28,"bu2-iN.wav","bu","i",2,2,0.577222099993378,"Hard",1
3106,1,29,"bu3-iN.wav","bu","i",3,2,0.613259200006723,"Hard",0
3106,1,30,"di2-iN.wav","di","i",2,2,0.612246599979699,"Hard",1
3106,1,31,"lu4-iN.wav","lu","i",4,4,0.551184199983254,"Hard",1
3106,1,32,"di4-iN.wav","di","i",4,2,0.621351400157437,"Hard",0
3106,1,33,"bu1-aN.wav","bu","a",1,1,0.514298500027508,"Hard",1
3106,1,34,"mi3-aN.wav","mi","a",3,3,0.576011199969798,"Hard",1
3106,1,35,"ma1-aN.wav","ma","a",1,1,0.582030899822712,"Hard",1
3106,1,36,"bu4-iN.wav","bu","i",4,2,0.939295900054276,"Hard",0
3106,1,37,"ma4-iN.wav","ma","i",4,2,3.47057469980791,"Hard",0
3106,1,38,"ma4-aN.wav","ma","a",4,2,1.03921089996584,"Hard",0
3106,1,39,"bu2-aN.wav","bu","a",2,2,0.444298400077969,"Hard",1
3106,1,40,"lu3-aN.wav","lu","a",3,4,0.781741899903864,"Hard",0
3106,2,41,"lu3-iN.wav","lu","i",3,3,0.440561800030991,"Hard",1
3106,2,42,"lu1-aN.wav","lu","a",1,1,0.441348100081086,"Hard",1
3106,2,43,"mi3-aN.wav","mi","a",3,3,0.762859900016338,"Hard",1
3106,2,44,"mi1-iN.wav","mi","i",1,1,0.630681599956006,"Hard",1
3106,2,45,"di2-aN.wav","di","a",2,2,0.470790199935436,"Hard",1
3106,2,46,"lu1-iN.wav","lu","i",1,1,0.438530900049955,"Hard",1
3106,2,47,"ma4-aN.wav","ma","a",4,4,0.433010499924421,"Hard",1
3106,2,48,"mi2-iN.wav","mi","i",2,3,1.88510850002058,"Hard",0
3106,2,49,"ma1-aN.wav","ma","a",1,1,0.428527799900621,"Hard",1
3106,2,50,"di4-iN.wav","di","i",4,4,1.23223010008223,"Hard",1
3106,2,51,"ma2-iN.wav","ma","i",2,3,0.876418200088665,"Hard",0
3106,2,52,"di4-aN.wav","di","a",4,4,0.484717800049111,"Hard",1
3106,2,53,"di3-aN.wav","di","a",3,3,1.19719660002738,"Hard",1
3106,2,54,"bu4-aN.wav","bu","a",4,4,1.01617499999702,"Hard",1
3106,2,55,"mi4-iN.wav","mi","i",4,4,0.392218000022694,"Hard",1
3106,2,56,"di1-aN.wav","di","a",1,1,0.519188799895346,"Hard",1
3106,2,57,"bu2-aN.wav","bu","a",2,3,0.472372499993071,"Hard",0
3106,2,58,"ma3-iN.wav","ma","i",3,3,0.466597399907187,"Hard",1
3106,2,59,"bu1-aN.wav","bu","a",1,1,0.429449600167572,"Hard",1
3106,2,60,"lu4-iN.wav","lu","i",4,4,0.400610500015318,"Hard",1
3106,2,61,"mi1-aN.wav","mi","a",1,1,0.420154299819842,"Hard",1
3106,2,62,"ma2-aN.wav","ma","a",2,2,0.331083799945191,"Hard",1
3106,2,63,"di1-iN.wav","di","i",1,1,0.353011900093406,"Hard",1
3106,2,64,"bu3-aN.wav","bu","a",3,3,0.53801770019345,"Hard",1
3106,2,65,"ma1-iN.wav","ma","i",1,1,0.416449000127614,"Hard",1
3106,2,66,"lu2-iN.wav","lu","i",2,2,0.412807099986821,"Hard",1
3106,2,67,"mi4-aN.wav","mi","a",4,4,1.2079843999818,"Hard",1
3106,2,68,"ma3-aN.wav","ma","a",3,3,0.358238000189885,"Hard",1
3106,2,69,"bu2-iN.wav","bu","i",2,2,0.595051500014961,"Hard",1
3106,2,70,"lu4-aN.wav","lu","a",4,4,0.326873600017279,"Hard",1
3106,2,71,"mi2-aN.wav","mi","a",2,2,0.451953300042078,"Hard",1
3106,2,72,"di3-iN.wav","di","i",3,3,0.358178100083023,"Hard",1
3106,2,73,"di2-iN.wav","di","i",2,2,0.329098300077021,"Hard",1
3106,2,74,"bu3-iN.wav","bu","i",3,3,0.395041399868205,"Hard",1
3106,2,75,"mi3-iN.wav","mi","i",3,3,0.622279099887237,"Hard",1
3106,2,76,"bu4-iN.wav","bu","i",4,4,0.462681599892676,"Hard",1
3106,2,77,"lu2-aN.wav","lu","a",2,2,0.760020199930295,"Hard",1
3106,2,78,"lu3-aN.wav","lu","a",3,3,0.477081499993801,"Hard",1
3106,2,79,"ma4-iN.wav","ma","i",4,4,0.460810400079936,"Hard",1
3106,2,80,"bu1-iN.wav","bu","i",1,1,0.567210299894214,"Hard",1
3106,3,81,"lu4-iN.wav","lu","i",4,4,0.422004800057039,"Hard",1
3106,3,82,"bu2-iN.wav","bu","i",2,2,0.434807199984789,"Hard",1
3106,3,83,"mi4-aN.wav","mi","a",4,4,0.590444699861109,"Hard",1
3106,3,84,"lu1-iN.wav","lu","i",1,1,0.39318610006012,"Hard",1
3106,3,85,"mi2-aN.wav","mi","a",2,2,0.695920600090176,"Hard",1
3106,3,86,"di4-iN.wav","di","i",4,4,0.584360199980438,"Hard",1
3106,3,87,"bu2-aN.wav","bu","a",2,2,0.287946299882606,"Hard",1
3106,3,88,"mi1-aN.wav","mi","a",1,1,0.410173200070858,"Hard",1
3106,3,89,"di1-iN.wav","di","i",1,1,0.888739899965003,"Hard",1
3106,3,90,"mi4-iN.wav","mi","i",4,4,0.635622199857607,"Hard",1
3106,3,91,"ma2-aN.wav","ma","a",2,3,0.870083200046793,"Hard",0
3106,3,92,"lu3-iN.wav","lu","i",3,3,0.447506699943915,"Hard",1
3106,3,93,"mi2-iN.wav","mi","i",2,2,0.375482700066641,"Hard",1
3106,3,94,"ma2-iN.wav","ma","i",2,3,0.494246499845758,"Hard",0
3106,3,95,"bu3-aN.wav","bu","a",3,3,0.34983369987458,"Hard",1
3106,3,96,"bu4-aN.wav","bu","a",4,4,0.725719899870455,"Hard",1
3106,3,97,"mi3-iN.wav","mi","i",3,3,0.447653000010177,"Hard",1
3106,3,98,"ma3-aN.wav","ma","a",3,3,1.13692429987714,"Hard",1
3106,3,99,"di1-aN.wav","di","a",1,1,0.855114700039849,"Hard",1
3106,3,100,"di3-aN.wav","di","a",3,2,0.597694900119677,"Hard",0
3106,3,101,"ma4-iN.wav","ma","i",4,4,0.348765499889851,"Hard",1
3106,3,102,"di2-aN.wav","di","a",2,2,0.361527799861506,"Hard",1
3106,3,103,"mi3-aN.wav","mi","a",3,3,0.542578599881381,"Hard",1
3106,3,104,"lu2-iN.wav","lu","i",2,2,0.566366699989885,"Hard",1
3106,3,105,"di3-iN.wav","di","i",3,3,1.21984530007467,"Hard",1
3106,3,106,"bu1-aN.wav","bu","a",1,1,0.421816000016406,"Hard",1
3106,3,107,"lu1-aN.wav","lu","a",1,1,0.479117800015956,"Hard",1
3106,3,108,"mi1-iN.wav","mi","i",1,1,0.881576400017366,"Hard",1
3106,3,109,"ma4-aN.wav","ma","a",4,4,0.36384280002676,"Hard",1
3106,3,110,"di4-aN.wav","di","a",4,4,0.34529470000416,"Hard",1
3106,3,111,"di2-iN.wav","di","i",2,2,0.494118799921125,"Hard",1
3106,3,112,"lu4-aN.wav","lu","a",4,4,0.428342199884355,"Hard",1
3106,3,113,"lu3-aN.wav","lu","a",3,4,0.547488100128248,"Hard",0
3106,3,114,"ma3-iN.wav","ma","i",3,3,0.492968600010499,"Hard",1
3106,3,115,"bu3-iN.wav","bu","i",3,3,0.651266500120983,"Hard",1
3106,3,116,"ma1-aN.wav","ma","a",1,1,0.39168250001967,"Hard",1
3106,3,117,"ma1-iN.wav","ma","i",1,1,0.404907799791545,"Hard",1
3106,3,118,"lu2-aN.wav","lu","a",2,2,0.449192499974743,"Hard",1
3106,3,119,"bu1-iN.wav","bu","i",1,1,0.435861400095746,"Hard",1
3106,3,120,"bu4-iN.wav","bu","i",4,4,0.600131300045177,"Hard",1
3106,4,121,"mi2-aN.wav","mi","a",2,2,0.6187915999908,"Hard",1
3106,4,122,"mi3-aN.wav","mi","a",3,3,0.391351300058886,"Hard",1
3106,4,123,"bu3-iN.wav","bu","i",3,3,0.380649799946696,"Hard",1
3106,4,124,"lu3-iN.wav","lu","i",3,3,0.405159000074491,"Hard",1
3106,4,125,"ma4-aN.wav","ma","a",4,4,0.382648600032553,"Hard",1
3106,4,126,"ma2-aN.wav","ma","a",2,2,0.369641799945384,"Hard",1
3106,4,127,"ma2-iN.wav","ma","i",2,3,0.424729199847206,"Hard",0
3106,4,128,"lu2-aN.wav","lu","a",2,2,0.32460100017488,"Hard",1
3106,4,129,"di1-iN.wav","di","i",1,1,0.306866200175136,"Hard",1
3106,4,130,"ma1-iN.wav","ma","i",1,1,0.620022500166669,"Hard",1
3106,4,131,"bu4-iN.wav","bu","i",4,4,0.289775599958375,"Hard",1
3106,4,132,"mi2-iN.wav","mi","i",2,2,0.351108399918303,"Hard",1
3106,4,133,"di2-aN.wav","di","a",2,2,0.286213099956512,"Hard",1
3106,4,134,"lu2-iN.wav","lu","i",2,2,0.401735599851236,"Hard",1
3106,4,135,"di1-aN.wav","di","a",1,1,0.350536199985072,"Hard",1
3106,4,136,"di3-iN.wav","di","i",3,3,0.32559569994919,"Hard",1
3106,4,137,"ma3-iN.wav","ma","i",3,3,0.33098359988071,"Hard",1
3106,4,138,"lu4-aN.wav","lu","a",4,4,0.357686899835244,"Hard",1
3106,4,139,"mi3-iN.wav","mi","i",3,3,0.315517399925739,"Hard",1
3106,4,140,"lu1-aN.wav","lu","a",1,1,0.291496000019833,"Hard",1
3106,4,141,"bu3-aN.wav","bu","a",3,3,0.314964999910444,"Hard",1
3106,4,142,"di2-iN.wav","di","i",2,2,0.413459700066596,"Hard",1
3106,4,143,"mi4-aN.wav","mi","a",4,4,0.602913600159809,"Hard",1
3106,4,144,"ma1-aN.wav","ma","a",1,1,0.278392700012773,"Hard",1
3106,4,145,"bu1-iN.wav","bu","i",1,1,0.361163000110537,"Hard",1
3106,4,146,"lu3-aN.wav","lu","a",3,3,0.296426299959421,"Hard",1
3106,4,147,"di4-aN.wav","di","a",4,4,0.276926399907097,"Hard",1
3106,4,148,"lu4-iN.wav","lu","i",4,4,0.278973999898881,"Hard",1
3106,4,149,"bu2-iN.wav","bu","i",2,2,0.311480199918151,"Hard",1
3106,4,150,"bu1-aN.wav","bu","a",1,1,0.310464299982414,"Hard",1
3106,4,151,"di4-iN.wav","di","i",4,4,0.367813299875706,"Hard",1
3106,4,152,"lu1-iN.wav","lu","i",1,1,0.554577300092205,"Hard",1
3106,4,153,"mi1-aN.wav","mi","a",1,1,0.48920079995878,"Hard",1
3106,4,154,"di3-aN.wav","di","a",3,3,0.321031800005585,"Hard",1
3106,4,155,"mi1-iN.wav","mi","i",1,1,0.338297599926591,"Hard",1
3106,4,156,"ma4-iN.wav","ma","i",4,4,0.577191800111905,"Hard",1
3106,4,157,"bu2-aN.wav","bu","a",2,2,0.38144989986904,"Hard",1
3106,4,158,"bu4-aN.wav","bu","a",4,4,0.379149300046265,"Hard",1
3106,4,159,"mi4-iN.wav","mi","i",4,4,0.363484499976039,"Hard",1
3106,4,160,"ma3-aN.wav","ma","a",3,3,0.479241299908608,"Hard",1
3106,5,161,"lu4-aN.wav","lu","a",4,4,0.402296800166368,"Hard",1
3106,5,162,"di4-iN.wav","di","i",4,4,0.289294800022617,"Hard",1
3106,5,163,"ma2-aN.wav","ma","a",2,2,0.477224200032651,"Hard",1
3106,5,164,"di2-aN.wav","di","a",2,2,0.322392500005662,"Hard",1
3106,5,165,"lu1-iN.wav","lu","i",1,1,0.368173899827525,"Hard",1
3106,5,166,"ma1-aN.wav","ma","a",1,1,0.314225099980831,"Hard",1
3106,5,167,"mi3-aN.wav","mi","a",3,3,0.403002199949697,"Hard",1
3106,5,168,"ma4-iN.wav","ma","i",4,4,0.322671599918976,"Hard",1
3106,5,169,"bu3-aN.wav","bu","a",3,3,0.321847199928015,"Hard",1
3106,5,170,"di1-iN.wav","di","i",1,1,0.314928699983284,"Hard",1
3106,5,171,"ma3-iN.wav","ma","i",3,3,0.414452299941331,"Hard",1
3106,5,172,"lu1-aN.wav","lu","a",1,1,0.384457600070164,"Hard",1
3106,5,173,"mi1-iN.wav","mi","i",1,1,0.49668229999952,"Hard",1
3106,5,174,"di3-iN.wav","di","i",3,3,0.315233200090006,"Hard",1
3106,5,175,"lu3-iN.wav","lu","i",3,3,0.399694400141016,"Hard",1
3106,5,176,"bu4-iN.wav","bu","i",4,4,0.566606600070372,"Hard",1
3106,5,177,"di1-aN.wav","di","a",1,1,0.357214000076056,"Hard",1
3106,5,178,"ma2-iN.wav","ma","i",2,2,0.359352800063789,"Hard",1
3106,5,179,"mi2-aN.wav","mi","a",2,2,0.372067200019956,"Hard",1
3106,5,180,"bu2-iN.wav","bu","i",2,2,0.303844399983063,"Hard",1
3106,5,181,"mi1-aN.wav","mi","a",1,1,0.248567000031471,"Hard",1
3106,5,182,"bu1-iN.wav","bu","i",1,1,0.257779499981552,"Hard",1
3106,5,183,"ma1-iN.wav","ma","i",1,1,0.412170499796048,"Hard",1
3106,5,184,"mi3-iN.wav","mi","i",3,3,1.72959859995171,"Hard",1
3106,5,185,"bu3-iN.wav","bu","i",3,3,0.459952000062913,"Hard",1
3106,5,186,"di4-aN.wav","di","a",4,4,0.261309999972582,"Hard",1
3106,5,187,"di2-iN.wav","di","i",2,2,0.340776300057769,"Hard",1
3106,5,188,"ma4-aN.wav","ma","a",4,4,0.221906199818477,"Hard",1
3106,5,189,"ma3-aN.wav","ma","a",3,3,0.300111199961975,"Hard",1
3106,5,190,"lu2-aN.wav","lu","a",2,2,0.294921799795702,"Hard",1
3106,5,191,"bu2-aN.wav","bu","a",2,2,0.304401899920776,"Hard",1
3106,5,192,"mi4-aN.wav","mi","a",4,4,0.399822099832818,"Hard",1
3106,5,193,"lu4-iN.wav","lu","i",4,4,0.408180299913511,"Hard",1
3106,5,194,"bu1-aN.wav","bu","a",1,1,0.512228700099513,"Hard",1
3106,5,195,"di3-aN.wav","di","a",3,3,0.432345000095665,"Hard",1
3106,5,196,"lu3-aN.wav","lu","a",3,3,0.468372100032866,"Hard",1
3106,5,197,"mi4-iN.wav","mi","i",4,4,0.384010700043291,"Hard",1
3106,5,198,"lu2-iN.wav","lu","i",2,2,0.317683300003409,"Hard",1
3106,5,199,"mi2-iN.wav","mi","i",2,2,0.347807200159878,"Hard",1
3106,5,200,"bu4-aN.wav","bu","a",4,4,0.342783400090411,"Hard",1
3107,1,1,"mi2-iN.wav","mi","i",2,1,3.80248329997994,"Hard",0
3107,1,2,"mi1-iN.wav","mi","i",1,2,3.07606290001422,"Hard",0
3107,1,3,"mi2-aN.wav","mi","a",2,4,0.613313799956813,"Hard",0
3107,1,4,"lu3-aN.wav","lu","a",3,1,1.44123300001957,"Hard",0
3107,1,5,"di2-aN.wav","di","a",2,2,4.03391860006377,"Hard",1
3107,1,6,"lu1-iN.wav","lu","i",1,1,1.36531529994681,"Hard",1
3107,1,7,"lu4-aN.wav","lu","a",4,2,1.3190242999699,"Hard",0
3107,1,8,"ma1-iN.wav","ma","i",1,1,0.677718299906701,"Hard",1
3107,1,9,"di1-iN.wav","di","i",1,1,1.40524180000648,"Hard",1
3107,1,10,"bu2-iN.wav","bu","i",2,3,1.2807446999941,"Hard",0
3107,1,11,"bu2-aN.wav","bu","a",2,2,7.48959210002795,"Hard",1
3107,1,12,"bu3-iN.wav","bu","i",3,1,0.986524099949747,"Hard",0
3107,1,13,"di1-aN.wav","di","a",1,2,3.61933070002124,"Hard",0
3107,1,14,"di3-iN.wav","di","i",3,3,4.0702375001274,"Hard",1
3107,1,15,"di4-aN.wav","di","a",4,4,1.15298519982025,"Hard",1
3107,1,16,"ma2-aN.wav","ma","a",2,4,3.16972879995592,"Hard",0
3107,1,17,"bu1-aN.wav","bu","a",1,4,0.46991949994117,"Hard",0
3107,1,18,"mi4-aN.wav","mi","a",4,2,9.91296899993904,"Hard",0
3107,1,19,"lu1-aN.wav","lu","a",1,2,1.50561550003476,"Hard",0
3107,1,20,"ma3-iN.wav","ma","i",3,3,1.16136180004105,"Hard",1
3107,1,21,"ma3-aN.wav","ma","a",3,2,0.174737700028345,"Hard",0
3107,1,22,"bu3-aN.wav","bu","a",3,4,1.08288019988686,"Hard",0
3107,1,23,"bu4-aN.wav","bu","a",4,2,0.959309800062329,"Hard",0
3107,1,24,"mi4-iN.wav","mi","i",4,1,2.05450560012832,"Hard",0
3107,1,25,"mi3-iN.wav","mi","i",3,3,0.870597000000998,"Hard",1
3107,1,26,"di4-iN.wav","di","i",4,1,1.60084259998985,"Hard",0
3107,1,27,"ma1-aN.wav","ma","a",1,4,1.02692209999077,"Hard",0
3107,1,28,"lu2-iN.wav","lu","i",2,1,0.470025399932638,"Hard",0
3107,1,29,"di2-iN.wav","di","i",2,1,5.42177659994923,"Hard",0
3107,1,30,"ma4-aN.wav","ma","a",4,3,3.82405849988572,"Hard",0
3107,1,31,"lu3-iN.wav","lu","i",3,1,1.1146780999843,"Hard",0
3107,1,32,"di3-aN.wav","di","a",3,1,0.878000400029123,"Hard",0
3107,1,33,"ma2-iN.wav","ma","i",2,3,1.07869029999711,"Hard",0
3107,1,34,"bu4-iN.wav","bu","i",4,1,5.01853949995711,"Hard",0
3107,1,35,"mi1-aN.wav","mi","a",1,2,0.626539599848911,"Hard",0
3107,1,36,"lu4-iN.wav","lu","i",4,1,0.614776000147685,"Hard",0
3107,1,37,"bu1-iN.wav","bu","i",1,1,0.56459610001184,"Hard",1
3107,1,38,"ma4-iN.wav","ma","i",4,3,0.555257299914956,"Hard",0
3107,1,39,"lu2-aN.wav","lu","a",2,2,1.20157929998823,"Hard",1
3107,1,40,"mi3-aN.wav","mi","a",3,2,0.38827050011605,"Hard",0
3107,2,41,"mi4-iN.wav","mi","i",4,1,1.78906759992242,"Hard",0
3107,2,42,"bu4-aN.wav","bu","a",4,4,2.11750599998049,"Hard",1
3107,2,43,"ma3-aN.wav","ma","a",3,2,1.02815350005403,"Hard",0
3107,2,44,"di3-iN.wav","di","i",3,1,7.151825199835,"Hard",0
3107,2,45,"bu1-iN.wav","bu","i",1,1,0.405665999976918,"Hard",1
3107,2,46,"ma4-aN.wav","ma","a",4,4,0.339025600114837,"Hard",1
3107,2,47,"lu1-iN.wav","lu","i",1,1,0.457209799904376,"Hard",1
3107,2,48,"di3-aN.wav","di","a",3,4,0.651947000063956,"Hard",0
3107,2,49,"ma2-aN.wav","ma","a",2,4,1.02012530015782,"Hard",0
3107,2,50,"ma1-iN.wav","ma","i",1,1,0.43533349991776,"Hard",1
3107,2,51,"di2-iN.wav","di","i",2,3,0.479923199862242,"Hard",0
3107,2,52,"ma3-iN.wav","ma","i",3,4,0.398485000012442,"Hard",0
3107,2,53,"bu4-iN.wav","bu","i",4,1,0.38084700005129,"Hard",0
3107,2,54,"ma4-iN.wav","ma","i",4,1,0.553291799966246,"Hard",0
3107,2,55,"mi2-iN.wav","mi","i",2,3,1.80870980001055,"Hard",0
3107,2,56,"lu1-aN.wav","lu","a",1,2,1.08377149980515,"Hard",0
3107,2,57,"di1-aN.wav","di","a",1,4,0.76677929982543,"Hard",0
3107,2,58,"bu3-aN.wav","bu","a",3,2,4.10043939994648,"Hard",0
3107,2,59,"lu2-aN.wav","lu","a",2,2,0.749245899962261,"Hard",1
3107,2,60,"mi1-aN.wav","mi","a",1,2,0.861134900012985,"Hard",0
3107,2,61,"bu1-aN.wav","bu","a",1,2,0.685858899960294,"Hard",0
3107,2,62,"mi2-aN.wav","mi","a",2,2,0.286481899907812,"Hard",1
3107,2,63,"mi4-aN.wav","mi","a",4,2,0.290012399898842,"Hard",0
3107,2,64,"mi3-iN.wav","mi","i",3,3,0.345867400057614,"Hard",1
3107,2,65,"lu4-aN.wav","lu","a",4,2,0.361324900062755,"Hard",0
3107,2,66,"bu3-iN.wav","bu","i",3,1,0.36978489998728,"Hard",0
3107,2,67,"lu4-iN.wav","lu","i",4,3,2.13785660010763,"Hard",0
3107,2,68,"di4-aN.wav","di","a",4,2,2.46642019995488,"Hard",0
3107,2,69,"di1-iN.wav","di","i",1,1,0.369662299985066,"Hard",1
3107,2,70,"ma1-aN.wav","ma","a",1,4,0.325102600036189,"Hard",0
3107,2,71,"di2-aN.wav","di","a",2,2,0.605212700087577,"Hard",1
3107,2,72,"bu2-aN.wav","bu","a",2,2,0.68702600011602,"Hard",1
3107,2,73,"lu3-aN.wav","lu","a",3,4,0.418699000030756,"Hard",0
3107,2,74,"mi1-iN.wav","mi","i",1,1,0.442960199899971,"Hard",1
3107,2,75,"ma2-iN.wav","ma","i",2,3,3.79990240000188,"Hard",0
3107,2,76,"lu2-iN.wav","lu","i",2,3,0.695357199991122,"Hard",0
3107,2,77,"lu3-iN.wav","lu","i",3,1,0.71996090002358,"Hard",0
3107,2,78,"di4-iN.wav","di","i",4,1,4.83806949993595,"Hard",0
3107,2,79,"mi3-aN.wav","mi","a",3,4,0.375774499960244,"Hard",0
3107,2,80,"bu2-iN.wav","bu","i",2,1,0.588042499963194,"Hard",0
3107,3,81,"mi2-iN.wav","mi","i",2,1,1.16747430013493,"Hard",0
3107,3,82,"bu1-aN.wav","bu","a",1,4,0.517682299949229,"Hard",0
3107,3,83,"lu3-aN.wav","lu","a",3,4,0.913030300056562,"Hard",0
3107,3,84,"lu1-iN.wav","lu","i",1,1,2.06665219995193,"Hard",1
3107,3,85,"ma2-iN.wav","ma","i",2,3,0.798918999964371,"Hard",0
